INI20030780	INI20030780_baseline	INI20030780_LIVER
1.36225778329165	0.0782604	0.0799105
1.44054577595181	-0.0335988	-0.0138051
1.53901544813755	0.0136432	0.00337469
0.738120546202677	0.00805832	-0.000466281
1.54388523198661	0.0534187	0.0929744
1.29167838474504	-0.0764725	-0.0818622
1.07772907775169	0.07705	0.0600287
1.48274025938814	-0.090922	-0.10449
1.24559447901676	0.0725113	0.04095
1.29088417631523	-0.115512	-0.140945
0.950885376638654	-0.126114	-0.126956
1.27787361216547	0.0142846	-0.00480184
1.15120473878728	-0.0812188	-0.0499078
1.1368710007852	0.0305208	0.0178875
1.59716288155849	0.0446866	0.0266909
1.37119556572055	-0.0168556	0.0113042
1.24015246090344	0.047368	0.0217513
1.22289268917845	-0.0427387	-0.0509268
1.14962220957585	0.0824085	0.0617868
1.34988967922609	0.0976022	0.0730502
1.01523067972906	-0.13941	-0.139637
1.00173421369162	0.000771423	0.00633225
1.10889259807567	0.0076852	-0.0359288
1.4717206618769	-0.0908365	-0.102674
1.16595936212772	-0.0230335	-0.0446741
1.45137960777583	0.0377072	0.0346857
1.02352948254375	-0.0799446	-0.07103
1.5208252540775	0.0137696	0.0119596
1.22952084896163	-0.0343081	-0.0452816
1.19648872801099	-0.0436673	-0.0401983
0.990655813829462	0.0327707	0.0337952
1.60062728275195	0.0472948	0.0413271
1.02424787337925	0.0656804	0.0719337
1.10094290400639	0.00311378	0.0591998
1.14262917408488	-0.0651683	-0.0849753
0.807814255538071	-0.0637187	-0.118557
1.03247248616356	0.00413935	-0.0224292
1.2065694301732	-0.0832229	-0.0677746
0.468126869232875	-0.0330373	-0.0319549
1.44973853367643	0.0823634	0.0790358
1.59736533119983	0.0373763	0.0334339
0.690142671539647	-0.097093	-0.107426
1.30318445439688	0.00543743	0.0464941
1.13107947880561	0.00053484	-0.00579558
1.49939980722516	0.0707065	0.0707744
0.5675839575846	-0.0728857	-0.0253292
1.19604143399966	-0.0660868	-0.0889539
0.961264097516886	-0.0123162	-0.0209428
1.19815591900437	0.0408983	0.0210426
1.25988043626423	0.0727535	0.0634732
1.25361974421535	-0.00492363	0.000912199
0.760338430100268	-0.0462484	-0.0559103
1.14930540298363	0.0239336	0.0119737
1.08856195281461	-0.0441324	-0.0428897
1.02101104264456	0.137152	0.104971
1.3015531326648	-0.0857644	-0.0733289
0.641327431830149	-0.0052382	-0.0497101
0.968883181993326	0.0175589	-0.000864464
0.970021054295123	0.0451974	0.0515002
1.46464332753087	0.0230211	-0.00675791
1.37526889110818	-0.108354	-0.132535
1.19785412331776	-0.00984882	-0.0423582
1.10525683138678	0.0259664	0.0132609
1.54308441188408	0.0515172	0.0487084
1.38829236378256	-0.100173	-0.108487
0.568717102181768	-0.0478516	-0.0403089
1.18264701761118	-0.0564514	-0.08167
