INI50030700	INI50030700_baseline	INI50030700_BLOOD	INI50030700_LIVER	INI50030700_LUNG	INI50030700_KIDNEY	INI50030700_all
4.51758813655882	-0.0321933	-0.0608005	-0.061785	-0.0759235	-0.0619284	-0.0130448
4.64087928494165	-0.0712074	-0.0699254	-0.0905668	-0.0810253	-0.0799596	-0.044802
4.19543079322505	-0.12433	-0.130612	-0.146526	-0.146717	-0.125181	-0.0958558
4.60779039210741	-0.154696	-0.156955	-0.154094	-0.179648	-0.15812	-0.139364
4.44511635914647	-0.155953	-0.157725	-0.158052	-0.167929	-0.162267	-0.13125
4.6394044241084	-0.182658	-0.184745	-0.180009	-0.189937	-0.177776	-0.139591
4.71060809596608	-0.053461	-0.0662479	-0.0499774	-0.0722521	-0.0586707	-0.0157915
4.5040160401132	-0.122552	-0.14252	-0.117598	-0.157812	-0.0998328	-0.0937111
4.75840645735819	-0.0772472	-0.0761213	-0.0821461	-0.0948877	-0.0663081	-0.0537425
4.26455401167774	-0.0823778	-0.0906551	-0.0780067	-0.0857553	-0.0984488	-0.0550714
4.60655866334091	-0.108142	-0.103474	-0.131431	-0.12088	-0.106883	-0.081857
4.70204586789286	-0.0921538	-0.0916125	-0.1263	-0.106231	-0.0911678	-0.060282
3.89831197840305	-0.0657106	-0.0612944	-0.0521279	-0.0516608	-0.0643054	-0.0379019
4.28190940395006	-0.0589472	-0.0487682	-0.0661072	-0.0701303	-0.0606388	-0.0258218
4.29852297622777	-0.0691464	-0.0860643	-0.0971193	-0.091199	-0.0782822	-0.0337812
4.52699385042704	-0.0808128	-0.0612925	-0.0785373	-0.0985072	-0.0890876	-0.0542584
4.64340807675403	-0.0846767	-0.0762381	-0.111361	-0.0840292	-0.0999088	-0.0410559
4.58606059911589	-0.0541141	-0.0637757	-0.0646337	-0.0744717	-0.0565167	-0.0369984
4.67728555576687	-0.121607	-0.114027	-0.116317	-0.126866	-0.106234	-0.0765255
4.5296700780881	-0.0253407	-0.0238341	-0.0508536	-0.0292753	-0.0547208	0.0089366
4.33008673110336	-0.0322562	-0.0354527	-0.0304679	-0.0433199	-0.0370248	-0.000917638
4.489248913055	-0.0945696	-0.0772976	-0.0987796	-0.094237	-0.0950555	-0.0564245
4.44032602126668	-0.0302789	-0.0433136	-0.021558	-0.0621449	-0.0513938	0.024701
4.46342257325549	-0.0751469	-0.0826099	-0.0885634	-0.0931602	-0.0714827	-0.0209292
4.70374498017407	-0.128476	-0.126605	-0.144929	-0.131115	-0.124672	-0.103041
4.61871177860368	-0.119229	-0.146221	-0.150945	-0.158032	-0.146817	-0.113435
4.46342759260012	-0.131041	-0.136777	-0.134007	-0.151749	-0.132995	-0.115094
4.66023753997571	-0.113777	-0.100289	-0.125304	-0.11851	-0.10992	-0.074656
4.38850911448262	-0.0956594	-0.0799349	-0.106445	-0.117376	-0.103099	-0.0687563
4.33545627560709	-0.109032	-0.109316	-0.130365	-0.133989	-0.0873179	-0.0708751
4.74292805353677	-0.0764758	-0.0820968	-0.113877	-0.118158	-0.0897653	-0.0464908
4.2703918244311	-0.0790821	-0.101205	-0.0967999	-0.127086	-0.096729	-0.0602559
4.43705520894343	-0.0607573	-0.0753534	-0.0738762	-0.0983873	-0.0786895	-0.0191787
4.45756394321264	-0.0870732	-0.105962	-0.0940425	-0.099833	-0.0671781	-0.055117
4.24888177125515	-0.0417321	-0.0601352	-0.0702139	-0.0479718	-0.0401269	0.00481824
4.70268229404039	-0.112025	-0.107788	-0.109781	-0.144742	-0.125106	-0.0728867
4.34932544787121	-0.0763777	-0.0731214	-0.0841995	-0.0972628	-0.105446	-0.0453957
4.54767270423586	-0.154092	-0.155861	-0.190141	-0.193144	-0.170986	-0.110702
4.64942938312507	-0.0801962	-0.0716933	-0.0651608	-0.10344	-0.077429	-0.0480081
4.70381879749233	-0.10111	-0.12354	-0.104546	-0.114842	-0.085091	-0.0598348
4.78454012610313	-0.0918992	-0.0857114	-0.103793	-0.130129	-0.116734	-0.0563213
4.76077289701595	-0.0235805	-0.0125331	-0.013461	-0.0211065	-0.00216648	0.0282257
4.08914728311209	-0.0796606	-0.0702689	-0.085473	-0.089378	-0.0638618	-0.0554787
4.02141024632918	-0.102255	-0.09559	-0.127111	-0.102332	-0.130416	-0.0562976
4.75283126810006	-0.068037	-0.101082	-0.0848512	-0.108524	-0.0986484	-0.0383611
4.47297134618715	-0.126148	-0.124207	-0.146047	-0.118508	-0.100213	-0.0930886
4.64955145725043	-0.0848005	-0.0551067	-0.0769262	-0.114336	-0.0698883	-0.0548572
4.74335269910479	-0.0556888	-0.067813	-0.0917281	-0.0772101	-0.0628182	-0.0257945
4.54093611929778	-0.0973832	-0.108206	-0.107756	-0.0974329	-0.0960578	-0.0659014
4.38975193997363	-0.106427	-0.0917663	-0.109022	-0.123992	-0.114976	-0.0807945
4.61448326417671	-0.0703969	-0.077342	-0.080559	-0.112116	-0.0758014	-0.0182777
4.55373533221173	-0.0822923	-0.0871275	-0.0947231	-0.102902	-0.0899055	-0.0603175
4.2452910562066	-0.084578	-0.0716059	-0.0797097	-0.0751128	-0.0832334	-0.0473649
4.44235242636826	-0.0626358	-0.0755496	-0.0557186	-0.0825375	-0.0654877	-0.0428192
4.83366564677849	-0.0386064	-0.0461187	-0.0333085	-0.0418533	-0.0214412	-0.00770325
4.52445832557899	-0.0845081	-0.0926468	-0.0952639	-0.0928042	-0.069709	-0.0432418
4.45476703093299	-0.0732343	-0.0699871	-0.0935956	-0.0946317	-0.0710122	-0.0326896
4.36730764276358	-0.0970398	-0.124502	-0.104318	-0.11442	-0.103243	-0.0700153
4.81624257763419	-0.0849358	-0.0953966	-0.109511	-0.111255	-0.0846802	-0.0691378
4.57249694313406	-0.0804595	-0.0971688	-0.0914152	-0.122231	-0.0934741	-0.044305
4.54553671539146	-0.026992	-0.0485816	-0.0631452	-0.0471783	-0.0505525	-0.0180317
4.49760147644672	-0.10312	-0.0895295	-0.115016	-0.131167	-0.0965871	-0.0795731
4.53085453657825	-0.0714219	-0.0811219	-0.0844343	-0.106153	-0.0731525	-0.0611245
4.4829716847744	-0.150078	-0.167039	-0.199274	-0.194764	-0.158965	-0.147738
4.65159433692261	-0.0323988	-0.052474	-0.0507914	-0.0727199	-0.0543837	-0.0234925
4.74911782661044	-0.118227	-0.1373	-0.153886	-0.153811	-0.123543	-0.0761773
4.66865952974342	-0.113552	-0.129305	-0.126121	-0.146646	-0.111743	-0.0813205
4.71411662684525	-0.0985229	-0.0934962	-0.119873	-0.115387	-0.0730503	-0.0463118
4.51610341727445	-0.062387	-0.0846576	-0.103385	-0.103096	-0.0848472	-0.0496548
4.00254423869889	-0.0500875	-0.0654271	-0.0781434	-0.0968057	-0.0997122	-0.0213784
4.5962157655843	-0.0277615	-0.0244923	-0.0329789	-0.0538638	-0.0268006	0.00319577
4.49749487141154	-0.142909	-0.142547	-0.147637	-0.149649	-0.138018	-0.109106
4.59845395863315	-0.0803126	-0.0988136	-0.103548	-0.109464	-0.0822197	-0.0354716
4.58300403708191	-0.116158	-0.11136	-0.133041	-0.112361	-0.119788	-0.0954303
4.44490886329982	-0.124525	-0.130145	-0.114177	-0.126954	-0.133016	-0.111685
4.39065678096066	-0.0119036	-0.0247055	-0.0287496	-0.0318505	-0.0274847	0.0396297
4.2447694012206	-0.124778	-0.115773	-0.116452	-0.114924	-0.116394	-0.0752357
4.62339937628268	-0.0943849	-0.0980169	-0.102044	-0.125413	-0.117923	-0.0628346
4.66209302243365	-0.0882783	-0.0588497	-0.0928827	-0.0836519	-0.0645353	-0.0403602
4.45299645252489	-0.0413143	-0.0281546	-0.0214655	-0.0548991	-0.0325322	-0.0100264
4.47103602406441	-0.0408214	-0.0537593	-0.0396532	-0.0674235	-0.0279668	-0.000921915
4.81144508620146	-0.0380284	-0.0544997	-0.0556364	-0.0823288	-0.0492107	-0.0153269
4.66436378443984	-0.0972863	-0.108833	-0.130388	-0.151851	-0.119777	-0.0679157
4.68457507789465	-0.0410552	-0.0575255	-0.0763356	-0.0749496	-0.0663564	-0.0137132
4.66131163006828	-0.10738	-0.123935	-0.152669	-0.120444	-0.130143	-0.0862162
4.41873201233181	-0.078306	-0.0843832	-0.111368	-0.120486	-0.101347	-0.0562923
4.40984012969509	-0.185527	-0.195399	-0.186498	-0.185429	-0.163777	-0.145843
4.71751177578791	-0.151493	-0.147877	-0.134973	-0.138912	-0.121685	-0.119034
4.39493589182932	-0.0573672	-0.0687555	-0.0634758	-0.0783799	-0.0514444	-0.0427768
4.65540567185472	-0.110687	-0.111793	-0.109104	-0.133701	-0.116341	-0.0745578
4.64687873654155	-0.0711746	-0.0786097	-0.0850506	-0.0819679	-0.0705765	-0.0308209
4.57610971663585	-0.150394	-0.138987	-0.153725	-0.164548	-0.146598	-0.0944975
4.36651648017851	-0.0775707	-0.0924139	-0.103818	-0.11081	-0.085778	-0.0527934
4.33848996766922	-0.100383	-0.108908	-0.106596	-0.134473	-0.118348	-0.0608557
4.53482177102989	0.00222564	-0.00515792	-0.0149934	-0.0418782	-0.00889669	0.0243483
4.5574661871594	-0.0770147	-0.092479	-0.0886341	-0.0842329	-0.0966953	-0.046875
4.48276045084189	-0.0428346	-0.0644404	-0.0628659	-0.052735	-0.0480607	-0.0263981
4.36167071284911	-0.122267	-0.108902	-0.129519	-0.141808	-0.122272	-0.0904949
4.49747237059245	-0.155095	-0.156218	-0.152506	-0.177067	-0.159748	-0.127006
4.87346905844686	-0.044069	-0.0398718	-0.0665285	-0.0713715	-0.0683643	-0.0197815
4.58451786732893	-0.0285227	-0.0452944	-0.0317848	-0.0524906	-0.03367	0.0288631
4.55649999077849	-0.103288	-0.108642	-0.129155	-0.117351	-0.109138	-0.0817593
4.56989246061611	-0.0618911	-0.0513414	-0.0762001	-0.0645192	-0.0571963	-0.0279998
4.61873452221677	-0.072947	-0.0671929	-0.0944961	-0.0988003	-0.0745767	-0.0544824
4.63757919988578	-0.0528325	-0.0431783	-0.0613754	-0.0693629	-0.0758374	-0.0336111
4.4780541041714	-0.0743181	-0.0862464	-0.0823174	-0.13514	-0.0715172	-0.0462461
4.23572996668959	-0.168312	-0.156182	-0.161656	-0.163624	-0.145276	-0.132423
4.73503550424605	-0.0692994	-0.0755986	-0.0892443	-0.0907236	-0.0881321	-0.0422022
4.45472657202647	-0.151076	-0.149133	-0.162807	-0.174417	-0.157468	-0.116437
4.63184030775056	-0.146337	-0.141508	-0.157918	-0.166692	-0.151815	-0.127793
4.72538949303872	-0.113842	-0.104304	-0.124544	-0.12532	-0.10302	-0.074901
4.68544001331285	-0.0686553	-0.0560488	-0.0720562	-0.0999429	-0.0700038	-0.0410102
4.42089573079125	-0.0852558	-0.083776	-0.0925335	-0.108125	-0.0867683	-0.0455019
4.65021235487726	-0.0106546	-0.0115997	-0.0342062	-0.0361583	-0.0250452	0.00898974
4.70101620116711	-0.025612	-0.0192842	-0.0511542	-0.032558	-0.0189889	-0.00633433
4.79272734099822	-0.0868037	-0.105245	-0.119853	-0.124736	-0.117482	-0.0643708
4.41800028845932	-0.109783	-0.129732	-0.131952	-0.149306	-0.127353	-0.075018
4.15485638061984	-0.091763	-0.095136	-0.108731	-0.105076	-0.103285	-0.0637762
4.74754989262726	-0.0924576	-0.0892035	-0.0951984	-0.100836	-0.0766397	-0.0774069
4.2864947567341	-0.133123	-0.117832	-0.122998	-0.115431	-0.111656	-0.0977166
4.3532320641001	-0.11158	-0.105414	-0.107199	-0.120761	-0.125301	-0.0648391
4.5723215058341	-0.00674603	-0.0172866	-0.0213181	-0.0389446	-0.00847361	0.0240166
4.60046583080883	-0.098286	-0.0851263	-0.101719	-0.0846761	-0.0832198	-0.0541598
4.77882907255149	-0.0842546	-0.103073	-0.0840957	-0.0984492	-0.0908724	-0.0649747
4.62696490990749	-0.0936566	-0.0896151	-0.096993	-0.106227	-0.0828898	-0.0458298
4.31554110852124	-0.0815273	-0.0953006	-0.102631	-0.108029	-0.105854	-0.0602194
4.72533323410362	-0.0705104	-0.0828247	-0.0774257	-0.0869005	-0.0671107	-0.0694565
4.65759911034365	-0.103719	-0.100733	-0.119151	-0.124335	-0.118698	-0.0654192
4.45845860644163	-0.0256718	-0.0288573	-0.0475513	-0.0562305	-0.0212353	0.0185505
3.38435762500655	-0.110121	-0.118845	-0.134929	-0.134344	-0.117491	-0.0504014
4.45838066339064	-0.153625	-0.162777	-0.17717	-0.185869	-0.16748	-0.122762
4.6585351864822	-0.0209278	-0.0334302	-0.0252113	-0.0444536	-0.0483822	0.0248052
4.7039395689129	-0.0598396	-0.0684845	-0.0793981	-0.0725938	-0.0634844	-0.0381065
4.67881422010226	-0.0656784	-0.0529654	-0.0863148	-0.0632916	-0.0687914	-0.0358521
4.68104194558969	0.0183767	-0.00115889	-0.0258124	-0.0320509	-0.0208795	0.0608596
4.64550225522788	-0.0513554	-0.0542424	-0.0587169	-0.0739742	-0.0584454	-0.00280522
4.46786338427488	-0.0965702	-0.10642	-0.104215	-0.0981182	-0.106301	-0.0595405
4.74081219499163	-0.0273797	-0.037612	-0.017253	-0.0675216	-0.0543895	0.00344279
4.5782309145781	-0.0220591	-0.00646468	-0.0585162	-0.0505489	-0.0397027	0.00667744
4.77197577418998	-0.0917256	-0.0951005	-0.116515	-0.0920188	-0.10141	-0.0520045
4.38039249641203	-0.124944	-0.135862	-0.132909	-0.169132	-0.142415	-0.113958
4.70367932939155	-0.0321961	-0.0336471	-0.0603158	-0.0494383	-0.031893	-0.000365134
4.62119482111881	-0.0678662	-0.0737821	-0.0727742	-0.0834901	-0.0857881	-0.0363739
4.81205687596974	-0.138835	-0.134322	-0.1557	-0.165725	-0.131278	-0.113413
4.70147520725022	-0.0981789	-0.109146	-0.114246	-0.115007	-0.11114	-0.0608047
4.69913435663104	-0.0395186	-0.0423037	-0.0618106	-0.0616688	-0.0505311	-0.0108978
4.20920672710013	-0.102284	-0.0863597	-0.105839	-0.108752	-0.0918594	-0.0613039
4.20125288484862	-0.0636952	-0.0801205	-0.0782376	-0.099434	-0.0791004	-0.0558159
4.68642113962231	-0.0806328	-0.071776	-0.101655	-0.11039	-0.110133	-0.0552778
3.87921702875759	-0.101267	-0.119293	-0.14706	-0.157217	-0.139095	-0.0944242
4.75940968874924	-0.0406517	-0.0657672	-0.0732376	-0.0884692	-0.0480565	-0.0139619
4.42156496012026	-0.10003	-0.100973	-0.104088	-0.141188	-0.123324	-0.0557963
4.37179312391686	-0.0806173	-0.0982928	-0.130424	-0.129997	-0.100623	-0.0588215
4.49760932947656	-0.0529757	-0.0651311	-0.0841874	-0.0910366	-0.0694794	-0.0279486
4.81794867643338	-0.122081	-0.131741	-0.106616	-0.134535	-0.118308	-0.0932511
4.56628814421193	-0.124569	-0.124855	-0.167658	-0.167546	-0.160515	-0.104708
4.50291218887719	-0.120703	-0.115112	-0.140791	-0.125377	-0.119495	-0.0874548
4.43039164348273	-0.0598281	-0.06625	-0.0713035	-0.0809352	-0.0679544	-0.0378893
4.40815501016827	-0.0551972	-0.0595237	-0.0819494	-0.0673646	-0.0713376	-0.0270711
4.43805050669535	-0.0807878	-0.086114	-0.0979492	-0.113712	-0.0879316	-0.0509899
4.5787694237652	-0.162301	-0.193674	-0.160887	-0.190013	-0.16688	-0.130023
4.28686446378747	-0.0908374	-0.0795224	-0.115218	-0.130688	-0.115823	-0.0524424
4.78248792138987	-0.132688	-0.126777	-0.122996	-0.137726	-0.1064	-0.0832971
4.58423293261611	-0.0892793	-0.106515	-0.0996723	-0.109902	-0.0991411	-0.0681006
4.64780905948244	-0.000477852	-0.0145861	-0.0365972	-0.0265099	-0.00222012	0.0237455
4.49727824076608	-0.058411	-0.0636466	-0.0709926	-0.0823682	-0.0687595	-0.0251526
4.55624486108365	-0.04141	-0.05923	-0.0635469	-0.0756301	-0.0692701	-0.0019517
4.62364960312134	-0.0992591	-0.0972157	-0.0975715	-0.0980391	-0.101338	-0.0457371
4.43221558546012	-0.08346	-0.0948713	-0.104352	-0.117918	-0.09494	-0.0481998
4.54826856424327	-0.0752569	-0.0731915	-0.0935053	-0.0815449	-0.0667403	-0.0385911
4.76191303880903	-0.107182	-0.098267	-0.126098	-0.119018	-0.103171	-0.0704776
4.47499550618697	-0.0228392	-0.0155139	-0.0168877	-0.0361738	-0.00886991	0.00282617
4.1630746735859	-0.0692186	-0.0675152	-0.0918537	-0.0917087	-0.0628874	-0.0297689
4.45439884707359	-0.159669	-0.155062	-0.167153	-0.164951	-0.159851	-0.123931
3.98735044020364	-0.0199497	-0.0226261	-0.0454463	-0.0399005	-0.0048609	0.0116749
4.47431854098616	-0.0739575	-0.0609174	-0.0773579	-0.0826312	-0.0640264	-0.0327912
4.51336437523538	-0.130026	-0.144374	-0.133052	-0.131326	-0.144458	-0.108175
4.8747697562614	-0.0866716	-0.136591	-0.125915	-0.146624	-0.119401	-0.0521787
4.50570942533024	-0.0544533	-0.0437543	-0.0630182	-0.0809677	-0.0685624	-0.0203888
4.39949546827072	-0.143872	-0.157781	-0.165792	-0.159525	-0.176565	-0.0975537
4.42147186497024	-0.0670912	-0.0613111	-0.0477742	-0.0909341	-0.0721833	-0.0300483
4.18922711394716	0.00644891	0.0098372	0.0160449	-0.000189165	0.0028045	0.0473792
4.69380009917458	-0.04503	-0.0478887	-0.0462217	-0.0678935	-0.0521945	-0.0177896
4.65136971300091	-0.0879467	-0.0872399	-0.0761478	-0.0860266	-0.0918038	-0.0290499
4.67711368757051	-0.044915	-0.0457543	-0.0547896	-0.0745773	-0.0478363	-0.0103335
4.56562251199717	-0.0886308	-0.0870275	-0.100051	-0.120009	-0.0758429	-0.0534411
4.55088532848548	-0.183996	-0.184647	-0.227225	-0.209	-0.206788	-0.161098
4.40263786167446	-0.0676978	-0.0795571	-0.0815913	-0.0977106	-0.0930747	-0.0521301
4.30237573859052	-0.12909	-0.149565	-0.15049	-0.167455	-0.170712	-0.101113
4.10066384892104	-0.127514	-0.134519	-0.144025	-0.158769	-0.111564	-0.101566
4.59493921112204	-0.0312696	-0.0338216	-0.0521766	-0.0573549	-0.0390385	-0.00726837
4.51067304490629	-0.110646	-0.111308	-0.143241	-0.113722	-0.108043	-0.0743359
4.61959721082537	-0.0890863	-0.115801	-0.115982	-0.114295	-0.114014	-0.050904
4.52281984975337	-0.0371327	-0.0403963	-0.0274573	-0.0514538	-0.0550432	-0.00662077
4.6792920202986	-0.0868925	-0.111371	-0.110572	-0.111673	-0.0904658	-0.0393432
4.57253356150608	-0.155574	-0.149451	-0.158211	-0.154257	-0.148153	-0.116303
4.56781453768553	-0.110551	-0.125493	-0.130785	-0.132375	-0.127066	-0.0923909
4.50249481984265	-0.0818529	-0.0810628	-0.0990643	-0.0840665	-0.0664402	-0.0491428
4.33222711621081	-0.00208636	-0.0285514	-0.044158	-0.0117846	-0.0191303	0.0205443
4.25882789621376	-0.0939654	-0.0794518	-0.0912922	-0.104218	-0.0970793	-0.0671596
4.39615504659227	-0.129208	-0.126015	-0.153445	-0.145244	-0.153432	-0.0958863
4.61025396269794	-0.0723127	-0.0737767	-0.0849361	-0.0704459	-0.0838246	-0.0398486
4.72155478899811	-0.115187	-0.117401	-0.128101	-0.130076	-0.12373	-0.0870036
4.81745058637272	-0.124402	-0.115117	-0.125077	-0.125314	-0.111932	-0.0668883
4.40730485632494	-0.0953074	-0.0814808	-0.118393	-0.114838	-0.0874949	-0.0586669
4.54448403286016	-0.1103	-0.112164	-0.111879	-0.119488	-0.103054	-0.0677195
4.54117318926605	-0.0601756	-0.0493277	-0.0865921	-0.0848149	-0.0632864	-0.0234099
4.50663773079112	-0.137615	-0.134388	-0.144726	-0.154978	-0.142541	-0.112536
4.02636405515337	-0.158998	-0.16757	-0.190276	-0.175406	-0.184808	-0.113997
4.44156787074073	-0.070908	-0.0799631	-0.0664289	-0.064134	-0.07673	-0.038496
4.32889317586564	-0.118331	-0.126896	-0.151517	-0.15684	-0.140933	-0.108176
4.21261504369258	-0.12721	-0.137143	-0.164497	-0.162951	-0.144486	-0.0932459
4.42209354839457	-0.000834001	0.0114576	-0.0279728	-0.0375888	-0.0356624	0.0357568
4.15762679442998	-0.116144	-0.119418	-0.116879	-0.134589	-0.12773	-0.0844738
4.30206770925221	-0.0481186	-0.0536343	-0.0689087	-0.0726574	-0.0543508	-0.0131353
4.66244334355254	-0.0979636	-0.0943039	-0.08377	-0.102312	-0.0935083	-0.0689162
4.54389090783912	-0.0748799	-0.0755674	-0.101442	-0.0783288	-0.0788252	-0.0620249
4.21936462386502	-0.108537	-0.117123	-0.125181	-0.12543	-0.113229	-0.0735745
4.21485255395669	-0.0493406	-0.0428432	-0.0615154	-0.069756	-0.0619983	-0.00400587
4.47880215414335	-0.10759	-0.0886235	-0.119764	-0.117117	-0.109156	-0.0579137
4.47488400603791	-0.120594	-0.118868	-0.133141	-0.138514	-0.142238	-0.0933216
4.31604412554318	-0.0802559	-0.078722	-0.101158	-0.0904014	-0.0719187	-0.0569299
4.22091193881129	-0.0970636	-0.10439	-0.123781	-0.14207	-0.116381	-0.0612256
4.14807994406983	-0.0354056	-0.0233278	-0.0455309	-0.0461821	-0.0395636	0.00378394
4.72670660471923	-0.0661289	-0.0826947	-0.0956917	-0.0985736	-0.0886414	-0.0209153
4.23566616934666	-0.149348	-0.14792	-0.173735	-0.163304	-0.149739	-0.116153
4.67003318897848	-0.0330029	-0.0539327	-0.0524826	-0.0704127	-0.0405358	-0.00319775
4.58368319255055	-0.0862761	-0.0945487	-0.0999714	-0.109845	-0.0902245	-0.0608516
4.66283242170041	-0.0605857	-0.0762126	-0.0629956	-0.0774664	-0.0714885	-0.0174012
4.2290520262629	-0.160899	-0.149824	-0.136457	-0.163363	-0.15517	-0.118319
4.62451265324657	-0.0519833	-0.0673995	-0.06216	-0.0558544	-0.0573767	-0.0259528
