INI20030780	INI20030780_baseline	INI20030780_BLOOD	INI20030780_LIVER	INI20030780_LUNG	INI20030780_KIDNEY	INI20030780_all
1.52801091373837	0.0256425	-0.00839915	-0.0249596	-8.14878e-05	0.00470693	0.000966075
1.36673293280307	0.00508265	0.00143761	-0.0436882	-0.010069	-0.00843139	-0.0139673
1.19604143399966	-0.0368707	-0.0262697	-0.076245	-0.0164963	-0.0473131	-0.0684486
1.69486421319111	0.118955	0.097441	0.0844799	0.101844	0.099285	0.0835295
1.48736939139917	0.00187045	0.000203342	-0.0405908	-0.0302838	-0.0210667	-0.0642662
1.21134555865535	-0.0128587	-0.0245215	-0.0443831	0.00060503	0.00941219	-0.0406825
1.19392246847243	0.00265808	-0.00403236	-0.0329773	0.0042224	-0.0053475	-0.0263072
1.38679423616154	-0.0569382	-0.0596015	-0.0714037	-0.0581021	-0.0435912	-0.0794276
1.21134555865535	-0.0111281	-0.0123821	-0.0523265	-0.00801811	-0.0222598	-0.0336714
1.50806941804581	0.125411	0.134467	0.093246	0.138212	0.135505	0.0986474
1.4247936602705	0.0260874	0.030467	-0.00141387	0.0251037	0.0447721	-0.0264122
1.99601225807271	-0.0132889	0.0172037	-0.0498997	0.0147431	0.032793	-0.0357857
1.13719177063558	0.0719272	0.0823838	0.0332223	0.0640052	0.0664385	0.050118
1.64054890745915	0.117786	0.132124	0.138318	0.123626	0.136151	0.0970323
1.29910114941751	0.0686963	0.0749463	0.0206555	0.0819822	0.06563	0.0555658
1.40781120458214	0.0135618	-0.00185578	-0.0240397	-0.000494205	0.00171478	-0.00849195
0.994362267294311	-0.0686359	-0.0999819	-0.090019	-0.0895861	-0.0973897	-0.114753
1.29198368164865	0.026814	0.0220544	-0.00132741	0.0196066	0.0307997	-0.000935634
1.14013579145986	-0.0674726	-0.05776	-0.109562	-0.0753963	-0.0621661	-0.100782
0.690644050341827	-0.00617149	-0.0080728	-0.0721235	-0.0374972	-0.017495	-0.0227646
1.34729362377016	0.0315248	0.0444787	-0.0357256	0.0211949	0.0114051	-0.0209141
1.24501877376194	0.0230594	0.0250266	0.0125562	0.0088236	0.0275779	0.0106026
1.33131005278713	0.0853993	0.0723133	0.0695128	0.083066	0.0824309	0.0886534
1.14135244234427	-0.100317	-0.0925978	-0.134527	-0.107984	-0.107915	-0.111053
1.62797842034984	-0.0463931	-0.0431384	-0.0724028	-0.0763097	-0.0792005	-0.0935287
1.09125193426182	0.100588	0.0809484	0.0588889	0.0892256	0.0938835	0.0470876
0.898534010284896	0.0190001	0.0198679	-0.0111221	0.0170187	0.00400178	-0.0162058
1.12784741393644	0.0912037	0.0762951	0.0538623	0.0711049	0.0732459	0.0706025
1.58412010444981	-0.0462334	-0.057135	-0.0629107	-0.0345247	-0.0599671	-0.0980608
1.08349865085806	-0.0453491	-0.0289371	-0.0534678	-0.00978414	-0.0160831	-0.0543617
0.826803565372619	0.0021521	-0.0241223	-0.0240278	0.0171814	0.0107422	-0.0185232
1.31748004511953	-0.0435635	-0.0504479	-0.072837	-0.0565832	-0.0342639	-0.072995
1.51050116457408	0.0713693	0.0764836	0.0713972	0.0751719	0.105041	0.0537335
1.26384420136333	-0.0429639	-0.0279455	-0.0735966	-0.0630727	-0.0315425	-0.0435218
0.565881829514069	0.00129978	-0.00248025	-0.0275278	-0.012544	-0.00615414	-0.0207777
0.943127385827715	0.177212	0.158561	0.0913914	0.154411	0.146919	0.139411
0.984696764538215	-0.116585	-0.138379	-0.14921	-0.161549	-0.17587	-0.170877
0.869618323675724	-0.0229971	-0.0211651	-0.0274014	-0.00237864	-0.0116894	-0.0356805
1.46024567940003	-0.0668418	-0.0683844	-0.0756058	-0.0682274	-0.0569185	-0.113082
1.73640541210912	0.140208	0.165365	0.129282	0.15289	0.154295	0.116625
1.47932922708708	-0.0054698	-0.00253507	-0.0575662	-0.00547037	0.00486506	-0.0109675
1.28148924675376	0.0574208	0.0524382	0.024351	0.0534274	0.0593418	0.0326743
1.34830096468068	0.00499775	-0.0184674	-0.0449279	-0.0086304	-0.00331728	-0.0416443
1.51248638635765	-0.0523933	-0.0571985	-0.109685	-0.0628551	-0.0671946	-0.0641994
1.68758949432452	0.0631738	0.0571967	0.0245767	0.0476316	0.0539192	0.0802676
1.09024403899759	-0.00560468	-0.0108064	-0.0265232	-0.0419022	-0.0402984	-0.0503401
1.22524493960148	0.0559557	0.0551022	0.0442305	0.0514033	0.0473496	0.0520405
1.38203530419951	0.0597754	0.087778	0.0365343	0.0780897	0.0734757	0.0587319
