"rsq1","rsq2","var1","var2","var_diff","r2_based_p","r2_based_p_one_tail","mean_diff","upper_diff","lower_diff","p.nested","p.nonnested","p.LRT","Phenotype","Tissue"
0.00513962078159661,0.00488393178974284,2.05613537072216e-05,1.96332826157631e-05,1.95662865446015e-06,0.854961014085918,0.427480507042959,0.000255688991853764,0.00299732803428333,-0.0024859500505758,0.599484732703039,0.854961014085918,0.598660372097543,"INI1003063","BLOOD"
0.00245133576781587,0.00488393178974284,1.07555586604177e-05,1.96332826157631e-05,3.72168088934174e-06,0.207324183975528,0.103662091987764,-0.00243259602192698,0.00134856905044096,-0.00621376109429491,1,0.207324183975528,1,"INI1003063","LIVER"
0.00666729361748697,0.00488393178974284,2.60863068444981e-05,1.96332826157631e-05,4.29031039885217e-06,0.389246824086162,0.194623412043081,0.00178336182774412,0.00584312246455887,-0.00227639880907063,0.164830743139389,0.389246824086162,0.164361580841408,"INI1003063","LUNG"
0.00549736453463487,0.00488393178974284,2.18582379682501e-05,1.96332826157631e-05,3.2336609355026e-06,0.733005835553424,0.366502917776712,0.000613432744892024,0.00413797978668715,-0.0029111142969031,0.415822165656944,0.733005835553424,0.414894707811359,"INI1003063","KIDNEY"
0.00599545899841142,0.00488393178974284,2.36607854459952e-05,1.96332826157631e-05,2.16408051966275e-06,0.449897986766825,0.224948993383413,0.00111152720866858,0.00399484677547633,-0.00177179235813917,0.273142969631553,0.449897986766825,0.272368380738392,"INI1003063","all"
