INI50030700	INI50030700_baseline	INI50030700_KIDNEY
4.42446535774723	-0.100497	-0.131159
4.54416934150524	-0.106212	-0.149881
4.67096501245207	-0.0275476	-0.0667045
4.62909560959344	-0.11942	-0.124985
4.50861323242564	-0.00122296	-0.0332239
4.57820846677773	-0.0258661	-0.0755375
4.38349982305664	-0.0960256	-0.138408
4.58502794970723	-0.0387563	-0.0817768
4.78091365464766	-0.0205875	-0.0684402
4.57073922415743	-0.0734184	-0.128346
4.41878628639562	-0.195407	-0.227579
4.41656444600658	-0.0961436	-0.119687
4.60663713914572	-0.0330557	-0.0697379
4.51352936874442	-0.0289252	-0.0641476
4.65213009732898	-0.0190682	-0.0626582
4.65674047026449	-0.0758651	-0.141959
4.33892844660647	-0.042736	-0.0603209
4.38844174854036	-0.00988651	-0.0661606
4.69672036250555	-0.00655401	-0.0482476
4.66869511967362	-0.122892	-0.161114
4.49188659538723	-0.0842154	-0.120867
4.57320242564447	-0.051163	-0.110313
4.7541015964974	-0.0134805	-0.0678356
4.78072608262801	0.0525134	0.0122358
4.29276656057857	-0.107087	-0.159701
4.37970334048409	-0.0173921	-0.0810578
4.41007507299442	-0.0550308	-0.0905702
4.56201857478769	-0.106779	-0.150778
4.76956577553338	-0.0550047	-0.0995472
4.73163499068711	-0.104461	-0.138393
4.5214271155966	-0.0639706	-0.0966121
4.70282457964105	-0.0830773	-0.125154
4.67502709721526	-0.0777049	-0.136656
4.62416525270138	-0.00546866	-0.063352
4.76724764456708	-0.0293379	-0.0616796
4.73481091017568	-0.0847457	-0.113213
4.5759417184153	-0.0561492	-0.0934684
4.61070553911977	-0.0900992	-0.121895
4.73499198605114	-0.0466263	-0.0682218
4.65776399952002	-0.12876	-0.164647
4.65034929217665	-0.116108	-0.139578
4.6582212286133	-0.0199789	-0.0449807
4.29696658947015	-0.0670534	-0.109653
4.77094194413257	-0.0478649	-0.0924717
4.7039331400226	-0.0236325	-0.0579885
4.40401817474618	-0.0570856	-0.100166
4.55966032713782	-0.102726	-0.142308
4.59158853258613	-0.117217	-0.151909
4.53042655465893	-0.0213065	-0.0602851
4.3747882920713	-0.0589884	-0.0865969
4.47796996880212	-0.00244034	-0.0341188
4.62617019436915	-0.100044	-0.132808
4.49153996973642	0.0249558	0.00195284
4.51648712995114	-0.0330665	-0.0747242
4.66541846928958	-0.101008	-0.117334
4.72965435248349	-0.0989077	-0.129812
4.65736006703355	-0.071184	-0.110741
4.50290141720279	-0.0378063	-0.0813355
4.80634351085277	-0.0492377	-0.0525821
4.71293579954183	-0.0672962	-0.102687
4.86013091476394	-0.0252411	-0.0690956
4.56380730996046	-0.0569419	-0.10583
4.41427826288656	-0.0460129	-0.111954
4.70130302890125	-0.0633259	-0.0996759
4.61178172640643	-0.0544888	-0.0960679
4.64637684840044	-0.065748	-0.0860166
4.21485969914047	-0.05045	-0.0977984
4.66069537876662	-0.113887	-0.125905
4.53921097202677	-0.0721264	-0.10786
4.69385084226689	-0.0705729	-0.0956531
4.82323380070085	-0.0241948	-0.0708084
4.27924242279814	-0.0914464	-0.107429
4.39858381666685	-0.0477623	-0.0565774
4.87485222508947	-0.0277795	-0.043851
4.14871773346309	-0.0664716	-0.10547
4.62782234800125	-0.0212364	-0.0295955
4.3543055331371	-0.0877856	-0.132195
4.54177730863046	-0.00957356	-0.0416633
4.34379880555598	-0.021122	-0.0470406
4.26364829504037	-0.0358729	-0.0686306
4.44829478731602	-0.111793	-0.142652
4.46118178210009	0.0427477	-0.0134239
4.50232251943596	-0.029844	-0.106553
4.71436585341051	-0.0744386	-0.117716
4.62659492257527	-0.0596011	-0.0777574
4.40087378535142	-0.111832	-0.154968
4.4338235298726	-0.0469045	-0.0909342
4.4572884434095	-0.0215812	-0.0495518
4.69211217306604	-0.0835137	-0.127989
4.48654356125167	-0.0177366	-0.0819652
4.78098457670564	-0.0536891	-0.104491
4.43773744233	-0.0844881	-0.126469
4.503693386361	-0.0769317	-0.109696
4.56107552801024	-0.119612	-0.166917
4.3872077904972	-0.143081	-0.20649
4.50862067464149	-0.133093	-0.148711
4.47662693669081	-0.0785337	-0.0991291
4.63692899273757	-0.0882812	-0.106522
4.71674960955383	-0.105974	-0.157879
4.29156314432995	-0.0770267	-0.148246
4.69196140281274	-0.0402738	-0.0897468
4.43550168774541	-0.0862258	-0.129057
4.44549915177331	-0.0799691	-0.11833
4.80393436316912	-0.0920387	-0.115702
4.48506533524791	-0.0525503	-0.0946492
4.5724153238885	-0.0749031	-0.128147
4.68609429112139	-0.0213241	-0.0717334
4.78033823027376	-0.000407344	-0.0531636
4.65300850036823	-0.0552902	-0.0792543
4.63400849611726	-0.0882012	-0.140796
4.7205963156077	-0.0537639	-0.0702108
4.51077705279641	-0.0392844	-0.100499
4.61171386367812	-0.0782697	-0.106654
4.32363438549234	-0.053441	-0.115457
4.5920663566614	-0.0251075	-0.0409129
4.5788488115928	-0.0949964	-0.134819
4.66049963630216	-0.0279123	-0.0507612
4.75756608024681	-0.00965863	-0.0199964
4.60111025344382	-0.0291034	-0.066825
4.62534678938557	-0.019845	-0.0470024
4.62249873995713	-0.0638163	-0.0968763
4.63449496262515	-0.116576	-0.194848
4.69446313360765	-0.0485498	-0.0847247
4.12774814754419	-0.106783	-0.152624
4.03969001963831	-0.0865153	-0.128322
4.54150564571233	-0.0578532	-0.0946848
4.71690090452033	-0.0452349	-0.097049
4.6782883736494	-0.0299028	-0.0484284
4.59515401429764	-0.02273	-0.0909746
4.41839642018471	-0.0649626	-0.115348
4.53295153635945	-0.0804182	-0.103887
4.52739742283018	-0.0830077	-0.0972646
4.61636881891745	-0.0817389	-0.110056
4.46098722272006	-0.0408919	-0.0915251
4.56689898816166	-0.0916178	-0.100559
4.15603990609931	-0.0518605	-0.0993032
4.51128164915829	-0.0379945	-0.105615
4.76030601946147	-0.0351405	-0.109616
4.73178623587506	-0.0151226	-0.0701527
4.488619612497	0.104138	0.0553315
4.62798432380358	-0.00397903	-0.0762272
4.72148111250844	-0.0251556	-0.0631367
4.49844611682479	-0.00472119	-0.0487826
4.51113835916227	-0.0546953	-0.114339
4.55841860304043	-0.0352269	-0.0460283
4.73377074560509	-0.0878123	-0.136701
4.63395780295545	-0.044578	-0.0739972
4.66004578178511	-0.00561108	-0.0512843
4.71216586308593	-0.103875	-0.132608
4.63361546183912	0.0336492	-0.0225751
4.65883915304835	-0.117298	-0.141128
4.72024291582661	-0.0400019	-0.0958752
4.25831107793637	-0.0748274	-0.116614
4.49220694150544	-0.107416	-0.160459
4.28805969220829	-0.0134187	-0.0453525
4.46128056108961	-0.153018	-0.188465
4.65172504914516	-0.058751	-0.104874
4.51466038039755	-0.0682346	-0.0937449
4.41831281736648	-0.128659	-0.159426
4.49439957518773	-0.0685906	-0.110562
4.29577639884998	-0.0404967	-0.0814305
4.62324689428021	-0.111392	-0.136836
4.6894684911442	-0.0738224	-0.107859
4.19243853040691	-0.101419	-0.144937
4.48049803572637	-0.113403	-0.161618
4.29351746691863	-0.0636615	-0.114995
4.44920826335377	-0.0246084	-0.033294
4.75271935728974	-0.071865	-0.120182
4.28602489456801	-0.0426146	-0.0815266
4.28151769215436	-0.0487239	-0.0750928
4.64886519799428	-0.0602606	-0.105483
4.46356162973883	-0.0285022	-0.07208
4.53808719592549	-0.0207564	-0.0543791
4.51541427545532	-0.00452782	-0.0721783
4.4693126090474	-0.0606827	-0.0993341
4.47464866569993	-0.0246842	-0.0854126
4.23445497881556	-0.0111665	-0.0649682
4.78528598697237	-0.0315184	-0.0510223
4.61553516926563	-0.0826153	-0.11637
4.73407942296522	-0.105422	-0.148625
4.45138752589918	-0.0704924	-0.124905
4.46483980972193	-0.00160821	-0.0679469
4.48759183623846	-0.0974598	-0.132371
4.70289811903857	-0.123628	-0.157926
4.43202723408909	-0.0375956	-0.0736696
3.79694172509129	-0.0612961	-0.103983
4.72624200526929	-0.0209069	-0.0560186
4.48806470041848	-0.123811	-0.150923
4.76832961380204	-0.0945071	-0.13497
4.60259110539203	0.00314472	-0.0337761
4.50164292127084	-0.0529617	-0.107007
4.66188427280863	-0.0682377	-0.120652
4.43446870441615	-0.0300006	-0.0622317
4.18695834493123	-0.0923636	-0.117995
4.57152200965705	-0.0788774	-0.116185
4.20260005019895	-0.0827322	-0.119549
4.6628588164719	-0.0277892	-0.0823781
4.77741105615196	0.0251906	-0.0388595
4.43276194114724	-0.0493415	-0.0802826
4.27934403502342	-0.0358276	-0.0669046
4.53199784296575	-0.0438282	-0.0936367
4.55573280029481	-0.0852545	-0.126692
4.72063442802418	-0.0482139	-0.0790224
4.76109665677035	-0.0428128	-0.0763014
4.55278670078469	-0.151947	-0.160639
4.72441605706912	-0.0494348	-0.0700574
4.78307247102789	-0.00881905	-0.0237293
4.91299603111878	-0.0118952	-0.0589271
4.08267098532629	-0.0568711	-0.106007
4.66124395375116	-0.0319163	-0.072478
4.79508254404056	-0.0152729	-0.0398781
4.68403455944089	-0.0732711	-0.102743
4.52745131655464	-0.074755	-0.0841094
4.46285396545239	-0.0456536	-0.0704259
4.52808614226684	0.00955543	-0.00592394
4.60242346401339	-0.116397	-0.141837
4.0974172922165	-0.0383642	-0.0542487
4.4297005820958	-0.132903	-0.176606
4.24394895852377	-0.0817296	-0.0843798
4.71181555553491	-0.0857396	-0.119292
3.89290463622053	-0.0854234	-0.113697
4.45415762592708	-0.0482099	-0.097825
4.74065409230776	-0.119508	-0.166767
4.25657158160601	-0.0403338	-0.0555031
4.80097657856017	0.0153663	-0.0304228
4.54318818258065	-0.112204	-0.159277
3.96518754114357	-0.0296071	-0.0854011
4.7381067438751	0.0329433	-0.00213416
4.66558774726813	-0.0501428	-0.104573
4.68361301264656	-0.0612458	-0.101449
3.94872754317836	-0.0514449	-0.0855568
4.65071238858781	-0.0258412	-0.0567249
4.71456193324689	-0.0862513	-0.133884
4.24646151474644	-0.0737428	-0.121016
4.79995473598562	-0.0810745	-0.111884
4.66708930931933	-0.0344148	-0.0518331
4.7309802243643	-0.0505376	-0.0898297
4.30537106678305	-0.0894469	-0.130907
4.22780746673607	-0.0742363	-0.107945
4.47668854103531	-0.0506706	-0.0956595
4.52496021770492	-0.0538821	-0.0981024
4.59695783069654	0.0288146	-0.008219
4.1557482659538	-0.0462025	-0.0726206
4.58783985706458	-0.0630376	-0.0928249
4.76043871998275	0.0156971	-0.0209685
4.61235016078217	-0.134928	-0.150568
4.66267275224572	-0.00949377	-0.0539978
4.41226390465037	-0.0604034	-0.104664
4.2687653702129	-0.0939389	-0.123188
4.81328134627733	-0.0164813	-0.0474678
4.36280120215166	-0.192333	-0.224034
4.61891460987752	-0.0493063	-0.0931993
4.48897609365924	0.023512	-0.0316363
4.53334691684221	-0.129753	-0.148266
4.23469591950087	-0.0584226	-0.093709
4.16358137622632	-0.0495896	-0.0824635
4.61362648901032	-0.12493	-0.1457
4.50237066304428	-0.0433873	-0.0867961
4.7194506708409	-0.0571905	-0.112983
4.18346319475919	-0.105453	-0.167014
4.75360728846847	-0.0562997	-0.0938942
4.56338299078638	0.0217558	-0.00804422
4.30262422813325	-0.106289	-0.133208
4.78777491199341	0.0150511	-0.0299342
4.28595710126715	-0.0939546	-0.102146
4.75995555279878	-0.0535978	-0.0735547
4.46206774851278	-0.0631825	-0.0856493
4.25275641380018	-0.0554879	-0.0759807
4.71209829582213	0.00142118	-0.0418841
4.21053171609875	0.0325074	-0.00554007
4.70484683544489	-0.0394634	-0.0829611
4.83029076846522	-0.0517492	-0.100088
4.47438119189502	-0.0871746	-0.10988
4.55068492572979	-0.104161	-0.130287
4.62705050935736	-0.0807039	-0.0938106
4.60327326860322	-0.0461903	-0.0879699
3.15404915768724	-0.0684365	-0.107854
4.69696685650644	-0.0414842	-0.0617753
4.65327969558396	0.0361256	0.00870367
4.21800284109341	-0.0752571	-0.123017
4.63150631397469	-0.0530437	-0.0913166
4.56697205639814	-0.0464374	-0.0814767
4.52870940536833	-0.0468474	-0.094054
4.46611059013862	-0.129852	-0.179221
4.52154865277985	-0.0301353	-0.0751946
4.69894919618573	-0.10747	-0.113149
4.3964621717698	-0.0645326	-0.0905468
4.63524170586167	0.00690691	-0.0212667
4.83661352981511	-0.022952	-0.0642528
4.83972488265816	-0.0824685	-0.101969
4.28728306947122	-0.0484882	-0.113709
4.53681235423394	-0.0601026	-0.100245
4.64051495988024	-0.113135	-0.141275
4.75390864368127	-0.0311676	-0.0481527
4.75258250306241	-0.0160004	-0.0345119
4.26826367310318	-0.0423794	-0.117323
4.525165577363	-0.0624172	-0.0730802
4.59230584610069	-0.0726261	-0.0942129
4.71583884535269	-0.0843849	-0.134006
4.44160222366257	-0.0691908	-0.131021
4.22986533265071	-0.0302708	-0.0749039
4.68059457406444	-0.0500054	-0.0889008
4.50165727168101	-0.0871027	-0.14109
4.31885133054643	-0.0230279	-0.0596263
4.63459726604595	-0.0576053	-0.10627
4.57249410431444	-0.0686155	-0.113919
4.66298772516176	-0.111149	-0.124733
4.58515687469164	-0.000931244	-0.0234878
4.54428509271277	-0.00737225	-0.0485132
4.27115139259132	-0.0860323	-0.154835
4.45322316256007	-0.0643728	-0.0929554
4.72276309707035	-0.0674662	-0.113305
3.80605341636118	-0.143765	-0.180382
4.72846513557099	-0.0391312	-0.0871443
4.4785771634307	0.00230621	-0.068365
4.52050112452771	-0.0290602	-0.0679644
4.5250166890187	-0.0794319	-0.116567
4.6179399756464	-0.0699356	-0.0943309
4.47193899493248	-0.0709965	-0.121514
4.54889153894842	-0.0721955	-0.119042
4.59098831965927	-0.0696942	-0.110646
4.03749040541837	-0.0356994	-0.0483641
4.77433943721667	-0.100263	-0.124614
4.45733679997852	-0.035238	-0.0829891
4.80781459670898	-0.0904911	-0.0992111
4.63619571914754	0.027169	-0.0161615
4.4128930836397	-0.0376938	-0.0908999
4.58178751709928	0.0148328	-0.0223939
4.34522631774372	-0.137685	-0.204317
4.6268023068436	-0.0376263	-0.0827935
4.54420169976318	-0.0942705	-0.145635
4.13224311584152	-0.058197	-0.0704256
4.7279201599083	-0.0341779	-0.0873395
4.67315965051141	-0.0616518	-0.0847735
4.53439138063329	-0.100764	-0.173141
4.69194480023588	-0.0376395	-0.0550799
4.36540224898259	-0.0123246	-0.0655786
4.07566808356644	-0.0921464	-0.127455
4.28254088409704	-0.0123548	-0.0321285
4.34710755456608	-0.107081	-0.144472
4.41875089159001	-0.0500037	-0.0697732
4.71500295989611	-0.041769	-0.0936607
4.28998143576569	-0.0812499	-0.110168
4.66502422472828	-0.151124	-0.186458
4.80090485043819	-0.11125	-0.13846
4.66636637693838	-0.0365011	-0.0951152
4.69088461921131	-0.0668698	-0.107341
4.61090930829382	-0.0399389	-0.0666922
4.66299902053153	-0.0106232	-0.0464421
4.48872475993912	-0.133485	-0.184013
4.52095466855483	-0.0673995	-0.115405
4.6093779480257	-0.0918358	-0.136658
4.81794853734135	-0.0371273	-0.065497
4.28112827003866	-0.103743	-0.153725
4.44381417501341	-0.091651	-0.107411
4.68487256406995	-0.0849318	-0.10818
4.22669752572258	-0.098502	-0.135245
4.74358794750085	-0.0544897	-0.0989591
4.4986820021423	-0.103094	-0.136951
4.66750635752294	-0.0860574	-0.11896
4.71573062002504	0.0135923	-0.0333178
4.21976687876032	-0.0834477	-0.130506
4.27129834057271	0.00847376	-0.0173101
4.7298374425823	-0.00137842	-0.0522933
4.52594905719462	-0.104372	-0.123956
4.62801689084268	-0.0867572	-0.13678
4.50836165264229	-0.0805784	-0.0883679
4.14793864324216	-0.0184772	-0.0546588
4.66776199372093	-0.033922	-0.104469
4.38637023657048	-0.0513436	-0.105573
4.57817504752362	-0.0526824	-0.0860322
4.54253560669233	-0.039616	-0.0560636
4.84367415819696	0.00642266	-0.0120464
4.78424354546854	0.0108097	-0.0242805
4.40544608461213	-0.0196458	-0.0689544
4.52257318131265	-0.0303373	-0.0645574
4.39885588964341	-0.14392	-0.158993
4.70292846407714	-0.114161	-0.153004
4.4767374230736	-0.0451042	-0.0992788
4.49402697267011	-0.0211515	-0.0373581
4.33640824913722	-0.0424302	-0.0762412
4.49346090457397	-0.0975879	-0.105741
4.22532266773105	-0.0454338	-0.0946422
4.43409512101653	-0.0718756	-0.108749
4.52712310564111	-0.0941223	-0.148488
4.42824052511776	-0.0695869	-0.136083
4.70003731952688	-0.13865	-0.173611
4.35479726006186	0.00910492	-0.00886688
4.64612577502094	-0.0471011	-0.0835874
4.61872681231943	-0.0257452	-0.0648647
4.54258596826401	-0.0787121	-0.120175
4.64650415240254	-0.0874595	-0.145633
4.61253329421249	-0.0609693	-0.0928192
4.52934642100324	-0.0476454	-0.0730863
4.46358904411008	-0.0665362	-0.0943303
4.77357207836815	0.0298978	-0.0141361
4.18099474226535	-0.0736018	-0.135844
4.59838474053971	-0.0172618	-0.0498856
4.44382523828676	0.0321603	-0.0388909
4.56795839056233	-0.0426312	-0.100796
4.84562748206447	-0.0783361	-0.114066
4.58669216654209	-0.0448221	-0.0757303
4.66653700849578	-0.0809877	-0.137209
4.48100721747489	-0.0488119	-0.0974745
4.46164403243613	-0.104238	-0.143273
4.55437446591451	-0.0521338	-0.0746758
3.9788810788031	-0.155658	-0.169514
4.36569547606994	-0.0672784	-0.130825
4.495210344092	-0.121676	-0.176307
4.27262816092457	-0.0157941	-0.033057
4.69938904908094	-0.0312306	-0.0646932
4.59825340063263	-0.158255	-0.163888
4.57255465881787	0.00903119	-0.0534811
4.74251180807832	-0.0843035	-0.131466
4.57913514781834	-0.0338213	-0.0646013
4.57660534033938	-0.0329536	-0.0708671
4.73929415722766	-0.00427527	-0.0567185
4.79604950939325	-0.0699688	-0.121671
4.66374405876996	-0.0442376	-0.065362
4.45265894461554	-0.0128905	-0.0582402
4.66202277907938	-0.0643501	-0.106021
4.34526762649875	-0.0840608	-0.117244
4.46228161688438	-0.133877	-0.190136
4.67166099597443	0.0734355	0.0408735
4.77555755612492	-0.011708	-0.0610073
4.63396243367437	-0.052185	-0.0750883
4.59451387790345	-0.0276434	-0.0960369
4.61585780756836	-0.0368812	-0.109528
4.70702651725854	-0.0862727	-0.144699
4.75862991821516	-0.119585	-0.183601
4.43774887115779	-0.0610624	-0.0931111
4.62195688123023	-0.0532088	-0.0959358
4.47254706138754	-0.050495	-0.0982989
4.67895843876276	-0.0803229	-0.113932
4.59423069615881	-0.0930466	-0.139382
4.65192396747218	-0.0862724	-0.144254
4.50794175387215	-0.0284379	-0.066969
4.28905990615316	-0.110633	-0.123766
4.36605697092128	-0.0702144	-0.0844131
4.64185173937219	-0.0862211	-0.113325
4.31660150929121	-0.0391806	-0.0680342
4.13434912152068	-0.116153	-0.160736
4.61538724986998	-0.104047	-0.135082
4.44035266231825	-0.0304976	-0.0657212
4.28874775747483	-0.0991861	-0.149794
4.63303816131609	-0.138463	-0.164529
4.06844053672317	-0.0659981	-0.107391
4.52212196968834	-0.0529497	-0.0863708
4.62562089673883	-0.120681	-0.128428
4.40896260504376	-0.0958424	-0.136908
4.44562582629103	-0.0908519	-0.107285
4.54740816389156	-0.0119254	-0.0407379
4.55050303919323	0.0370342	-0.00462528
4.44787349249279	-0.0871313	-0.126414
4.71055922114256	-0.0205972	-0.0589226
4.77507333954938	-0.0146171	-0.0724444
4.61040435841829	-0.0542354	-0.0637563
4.58466846549808	-0.0392078	-0.0904162
4.4723426385964	0.00486716	-0.0251617
4.55978574910763	-0.0427725	-0.0562247
4.55815884051961	-0.118561	-0.138874
4.71888560596743	-0.0637409	-0.0955374
4.50230940623595	-0.0473229	-0.0748278
4.80571068068558	-0.137255	-0.148324
4.33789273926844	-0.0354301	-0.0630284
4.67159704632119	-0.0412454	-0.109266
4.81866505957126	0.00248168	-0.0508438
4.28093596541944	-0.0880603	-0.124545
4.80729959821549	-0.0273475	-0.0841735
4.17215495887214	-0.0686027	-0.110099
4.50386304921495	-0.0718396	-0.0995263
4.21536959841285	-0.0602513	-0.102633
4.47243337432604	-0.0870716	-0.12282
4.35884034807646	-0.0465848	-0.113401
4.63932459367742	-0.0827638	-0.122054
4.4916244419171	-0.0390084	-0.0776803
4.31049210203724	-0.0484511	-0.0609235
4.55373786071101	-0.0618269	-0.105696
4.6246248424866	-0.136115	-0.188049
4.54962637011929	0.000568009	-0.0568717
4.5160180106916	-0.075427	-0.083423
4.5123555231231	-0.107433	-0.105153
4.2198271040161	-0.0848595	-0.110879
4.31107471730043	-0.0466337	-0.107705
4.66705768967804	-0.00734758	-0.0255609
4.63901228033588	0.00870552	-0.0223668
4.51032964242825	-0.055384	-0.0911042
4.71370946614463	0.0193976	-0.0141532
4.6434669617891	-0.026701	-0.0682208
4.5111159834124	-0.0536835	-0.0961952
4.50107686433615	-0.117942	-0.121976
4.67983728587745	0.0128086	-0.0349093
4.24545251270875	-0.0981994	-0.154616
4.64534510657459	-0.05294	-0.0946325
4.31516567110824	-0.134229	-0.17627
4.38308902948219	-0.0829819	-0.11969
