INI30120	INI30120_baseline	INI30120_BLOOD	INI30120_LIVER	INI30120_LUNG	INI30120_KIDNEY	INI30120_all
2.29	-0.209289	-0.224365	-0.333345	-0.193886	-0.272204	-0.142198
1.78	0.0515198	0.0646682	-0.0431778	0.113258	0.0117721	0.191117
2.59	-0.2078	-0.141383	-0.321455	-0.180243	-0.158874	-0.0118242
2.82	-0.0197075	0.0390811	-0.203183	0.00654167	-0.0812316	0.028659
2.07	0.0118744	-0.00474811	-0.0744943	0.0659234	-0.0490221	0.122695
1.91	-0.0489499	-0.00302521	-0.232512	-0.0906538	-0.207507	-0.0235108
1.9	-0.0144381	-0.00242548	-0.185972	0.0272932	-0.066916	0.0329458
1.76	-0.174051	-0.134161	-0.263498	-0.0199717	-0.175788	-0.15599
2.54	0.00480738	0.0364564	-0.173266	0.0397201	-0.0306253	0.0735012
2.01	-0.352453	-0.246346	-0.496345	-0.233301	-0.295871	-0.218201
3.4	0.0390616	0.0948869	-0.108697	0.0247291	-0.0424222	0.111494
2.68	0.0441503	0.0173665	-0.233257	0.0401988	-0.00566493	0.0673943
1.62	-0.105118	-0.147633	-0.270649	-0.10754	-0.203063	-0.0415772
2.17	-0.161628	-0.145121	-0.224796	-0.159094	-0.240436	-0.0951982
1.78	-0.000313164	-0.00100325	-0.186614	0.0411432	-0.142557	0.0151295
2.27	0.0327463	0.0457513	-0.153409	0.0277174	-0.000852703	0.117294
1.79	-0.206979	-0.204992	-0.348259	-0.237062	-0.215568	-0.0424507
1.93	-0.0212305	-0.00646825	-0.157191	0.0337463	-0.157653	0.0207958
3.67	-0.113467	-0.0400877	-0.326399	-0.148529	-0.123387	-0.0166821
1.85	-0.109202	-0.0958088	-0.251328	-0.115546	-0.216882	-0.100349
0.88	-0.00592453	0.0201959	-0.164331	-0.055343	-0.125579	0.0379516
1.96	-0.173301	-0.193381	-0.351263	-0.198273	-0.202868	-0.082424
1.12	-0.146068	-0.10231	-0.353224	-0.139027	-0.241029	-0.0434002
2.0	-0.104287	-0.00388831	-0.160447	-0.0226329	-0.163525	0.0680154
2.5	0.028571	0.0716859	-0.0586876	0.0596142	0.0178431	0.117471
2.17	0.0273972	0.0105333	-0.13714	0.147849	0.0650034	0.147064
1.9	-0.0594019	0.0589455	-0.168973	-0.0108192	-0.0468041	0.114693
1.92	0.231347	0.158442	0.117067	0.232348	0.185791	0.268639
1.74	0.0515586	-0.0106536	-0.141244	0.00010095	-0.0755457	0.185751
2.4	-0.106387	-0.0340309	-0.262413	-0.0258077	-0.0636054	0.0143802
1.94	-0.0224133	-0.0199006	-0.192682	-0.0919885	-0.139097	0.0773493
1.8	0.0868996	0.0673351	-0.0506562	0.115642	0.064198	0.161877
2.7	-0.0594917	-0.113648	-0.199262	-0.0250179	-0.0824025	-0.0379692
0.76	-0.237248	-0.152813	-0.403115	-0.203868	-0.217805	-0.216801
1.535	-0.268542	-0.329576	-0.54927	-0.292417	-0.422109	-0.170901
1.9	-0.157086	-0.100848	-0.240521	-0.128433	-0.135031	-0.0876661
1.95	0.0745193	0.00929028	-0.0477053	0.154271	0.000460998	0.145567
2.06	0.0273045	0.0516883	-0.0715607	0.10203	0.0587602	0.104537
2.29	-0.189664	-0.195742	-0.432886	-0.208235	-0.33941	-0.129153
1.92	-0.032875	-0.0486925	-0.168696	-0.00707841	-0.101067	0.0259521
1.12	-0.092952	-0.0971205	-0.314326	-0.0701646	-0.169436	-0.0306654
3.14	0.143842	0.110773	0.0405786	0.191199	0.108313	0.250429
2.4	0.0450334	0.0398247	-0.0934818	0.120757	0.0556692	0.118392
3.43	-0.106015	-0.0309063	-0.221519	-0.0560404	-0.192454	0.0636254
2.75	-0.395593	-0.241033	-0.448204	-0.258344	-0.289363	-0.245154
2.62	-0.00933662	0.0396974	-0.163962	0.0931899	0.0438221	0.0623282
2.31	-0.119004	-0.123051	-0.292653	-0.0624654	-0.11193	0.0374893
3.15	-0.062522	-0.125935	-0.183416	-0.0323497	-0.0585035	-0.0355086
2.79	-0.0211615	0.0231055	-0.149981	-0.0362478	-0.140489	0.059345
1.76	-0.0513143	-0.0402059	-0.2315	-0.0272652	-0.0923538	0.089231
2.88	-0.134561	-0.121853	-0.20437	-0.0769384	-0.173143	-0.07549
1.38	0.0917785	0.024725	-0.0782804	0.0254872	-0.0586229	0.109251
1.0	-0.11833	-0.112871	-0.312381	-0.0879547	-0.0954356	-0.0941628
1.5	-0.0668237	-0.0569095	-0.273446	-0.151424	-0.0986096	0.0478322
2.3	-0.0160132	-0.0525109	-0.185501	0.0210142	-0.0489598	0.0350905
1.61	-0.0164111	0.051719	-0.125975	0.140853	0.0437747	0.168923
1.37	-0.0318484	-0.0481161	-0.200151	-0.0347346	-0.0817456	0.0638634
1.83	-0.166085	-0.145512	-0.305083	-0.1556	-0.126504	-0.0808341
1.6	-0.273855	-0.176582	-0.326935	-0.162274	-0.22151	-0.15017
1.7	0.0762901	0.108795	-0.0462	0.101285	0.0191754	0.0868128
2.59	-0.218164	-0.169404	-0.363706	-0.118703	-0.223894	-0.16095
1.98	0.0787205	0.127706	-0.0518417	0.112217	-0.00570872	0.143905
2.1	-0.050987	-0.00200888	-0.160335	-0.0924814	-0.196199	-0.0221992
2.4	0.110944	0.132985	0.00867827	0.173854	0.101615	0.244199
0.92	-0.148028	-0.0371983	-0.238497	-0.0616239	-0.0642392	-0.0864962
1.98	-0.19512	-0.236393	-0.362221	-0.171129	-0.251784	-0.17238
2.1	0.0599247	0.0296961	-0.171382	-0.00506469	0.0259171	0.116151
1.91	0.0127301	0.0671611	-0.147481	0.0217119	-0.04768	0.0262017
1.5	0.13173	0.124035	-0.0200999	0.135544	0.07457	0.142308
3.13	-0.212117	-0.190537	-0.391486	-0.266359	-0.24718	-0.0786134
1.9	-0.186485	-0.154743	-0.30372	-0.218849	-0.148044	-0.14537
2.02	-0.116107	-0.105951	-0.25451	-0.117947	-0.183233	-0.0355902
1.8	0.0326824	0.0773206	-0.0882832	0.153668	0.090071	0.12368
2.26	0.106727	0.0772898	-0.0333358	0.11106	0.129005	0.0466783
1.22	-0.0477294	-0.0349329	-0.175474	0.00315315	-0.117245	-0.00281095
1.9	-0.00628176	0.0220106	-0.141205	0.062208	0.0230525	0.131091
2.8	-0.164145	-0.158668	-0.277646	-0.0407474	-0.204702	-0.00138826
1.11	-0.203096	-0.165021	-0.307681	-0.106154	-0.255356	-0.145079
1.98	-0.0549812	-0.0913758	-0.136333	0.0481957	-0.0852485	-0.0350527
2.33	-0.0296954	-0.00524587	-0.101563	0.125679	0.000708837	0.000778663
2.0	0.297164	0.311748	0.199727	0.410939	0.32115	0.409783
2.19	0.0251302	0.0670829	-0.108275	0.0867709	0.0100546	0.0827225
1.82	0.158673	0.219646	0.110488	0.293404	0.17228	0.272664
2.9	-0.184342	-0.104805	-0.291137	-0.135662	-0.293115	-0.160084
3.67	0.030484	0.0767188	-0.019313	0.123524	0.0204289	0.106983
3.78	-0.314346	-0.215716	-0.496641	-0.331337	-0.382761	-0.191871
2.62	-0.0657261	-0.0340081	-0.213556	-0.00386101	-0.09621	0.000369886
2.3	-0.203073	-0.178752	-0.384325	-0.161604	-0.178931	-0.144129
2.87	-0.0757004	-0.0767293	-0.213307	0.0435166	0.0100319	-0.0158774
1.19	-0.116964	-0.142228	-0.236489	-0.135323	-0.236442	-0.0765362
2.03	-0.35175	-0.284693	-0.472159	-0.282163	-0.372655	-0.241311
1.6	-0.192483	-0.111908	-0.323398	-0.170408	-0.173081	-0.00438923
2.14	-0.0549721	-0.060731	-0.146084	-0.0523314	-0.139463	0.0188786
2.1	-0.181545	-0.192894	-0.306713	-0.12753	-0.200684	0.00384108
2.2	-0.119388	-0.127266	-0.327812	-0.123117	-0.129472	-0.0174857
2.08	-0.00288359	0.0267967	-0.145968	-0.0433421	-0.0416328	0.108515
2.33	0.0382384	0.0177706	-0.191718	0.0175024	0.0124073	0.0830048
2.17	-0.0185126	-0.0298067	-0.0809647	0.0368458	-0.0096941	0.0226428
2.21	-0.00766856	0.0431115	-0.123209	0.0510675	-0.0210168	0.0869779
4.99	0.0479674	0.0626644	-0.112631	0.0483105	0.0645136	0.126866
2.59	-0.281394	-0.218537	-0.407781	-0.242588	-0.336766	-0.213008
2.6	-0.1007	-0.0681887	-0.261086	-0.0454728	-0.140661	-0.0301385
1.66	0.0887138	0.0814391	-0.0846957	0.0955559	0.0419997	0.189018
2.84	-0.287838	-0.201748	-0.415078	-0.176403	-0.247203	-0.132
1.23	0.0260904	0.0836288	-0.0323522	0.159304	0.0393371	0.112175
2.21	-0.11698	-0.0248301	-0.200628	0.0289664	-0.0324539	0.0209985
1.85	-0.246613	-0.246476	-0.420674	-0.172666	-0.273596	-0.206051
2.96	-0.0599037	0.0915797	-0.067983	0.06004	-0.0293218	0.0947171
2.75	0.000798106	0.0410803	-0.226679	-0.0649305	-0.0569646	0.062249
2.66	0.137352	0.254378	0.0297281	0.159446	0.111052	0.263727
1.81	-0.125143	-0.143002	-0.238076	-0.141978	-0.18961	-0.0739537
1.04	-0.219847	-0.138874	-0.288533	-0.0782925	-0.135863	-0.026749
1.63	0.172847	0.14592	-0.0264759	0.204502	0.130056	0.216441
1.7	-0.337967	-0.266813	-0.505551	-0.384232	-0.39259	-0.336059
1.9	-0.00680117	-0.012508	-0.203408	-0.0209038	-0.0854372	0.0495683
1.65	-0.146415	-0.0994135	-0.325649	-0.126898	-0.188344	-0.12661
1.66	-0.0386602	-0.00557949	-0.145236	-0.00701079	-0.103626	0.091263
1.33	-0.163803	-0.0770516	-0.341981	-0.0636143	-0.190573	-0.0622004
1.82	0.0558373	0.0418173	-0.106432	0.0174496	-0.0285066	0.153355
2.2	0.061132	-0.0321781	-0.121053	0.00331616	-0.0068638	0.146806
1.31	0.0578188	0.13655	-0.0946567	0.131931	0.0363772	0.17042
2.2	-0.0695648	-0.0346319	-0.173249	-0.0286171	-0.0549286	0.019148
1.58	-0.336704	-0.298292	-0.461337	-0.295101	-0.330562	-0.130247
1.85	-0.259381	-0.244467	-0.416902	-0.193362	-0.313815	-0.156465
1.59	-0.0134141	-0.0634894	-0.19037	0.0337885	-0.070232	0.136059
3.16	-0.070167	-0.0560344	-0.213101	0.021623	-0.108026	-0.0100837
3.57	0.213891	0.228894	0.0676145	0.254507	0.121295	0.259661
0.68	-0.130655	-0.0751651	-0.233383	-0.13595	-0.177659	-0.0370606
1.9	-0.301364	-0.25601	-0.490221	-0.307079	-0.386345	-0.211551
1.57	-0.0911775	-0.042461	-0.18425	-0.00263648	-0.0937904	0.0573967
1.28	-0.0283215	-0.0368048	-0.166534	0.0331787	-0.0644349	0.0226882
2.68	0.0175846	-0.00307211	-0.168221	0.0948234	-0.000909721	0.0971155
2.39	-0.0676335	-0.00458508	-0.205313	-0.000788289	-0.0281241	-0.017072
2.59	-0.2346	-0.245177	-0.408369	-0.276661	-0.302213	-0.174264
1.93	0.0928537	0.054499	-0.0904144	0.100858	-0.0174691	0.147921
1.63	-0.155857	-0.15391	-0.202522	-0.127192	-0.251061	-0.0867841
2.13	-0.110171	-0.110827	-0.256033	-0.102813	-0.129057	-0.0412454
1.56	-0.139958	-0.0983768	-0.288683	-0.103204	-0.0764325	-0.0823529
2.39	0.0319072	0.0477867	-0.125216	0.0698387	-0.0245377	0.108629
1.8	-0.15798	-0.104389	-0.249487	-0.0769661	-0.105292	-0.0473104
1.88	-0.233628	-0.178196	-0.314107	-0.0899164	-0.180549	-0.14291
2.27	-0.059936	-0.00683486	-0.300379	-0.0559747	-0.0616248	-0.0386942
1.38	-0.0462898	-0.046929	-0.228912	-0.0506108	-0.151334	-3.58787e-06
1.26	0.166364	0.14344	0.0139704	0.237658	0.163008	0.157544
3.3	-0.160346	-0.0872667	-0.282657	-0.0904209	-0.193858	-0.0679921
1.95	-0.124346	-0.141158	-0.377182	-0.106402	-0.139151	-0.0683243
1.64	-0.126331	-0.131501	-0.314027	-0.129633	-0.166889	-0.0443987
1.93	0.397702	0.32635	0.268912	0.442942	0.355591	0.478456
1.95	-0.0420241	-0.0681097	-0.28474	-0.0622611	-0.174365	-0.0193547
2.68	-0.113862	-0.13145	-0.163526	-0.101413	-0.100989	0.0162147
1.04	0.011017	-0.0796786	-0.193169	-0.0345002	-0.147633	0.0550682
2.36	-0.136872	-0.228827	-0.209142	-0.0615863	-0.123955	-0.0686255
1.0	-0.0920096	-0.0376741	-0.171952	-0.0728784	-0.138016	0.0667343
2.23	0.0169668	0.0798671	-0.106412	-0.0024066	0.0234016	0.124453
1.7	-0.110838	-0.163041	-0.27188	-0.105054	-0.17634	-0.129436
1.78	-0.0838345	-0.129684	-0.217576	0.0638026	-0.114334	-0.101624
1.91	-0.10387	-0.0523201	-0.20677	-0.0649467	-0.121919	-0.0486999
1.79	0.0463679	0.0274857	-0.0492287	0.196092	0.0200639	0.158236
2.18	-0.0512815	-0.0608268	-0.238383	-0.100481	-0.137887	-0.0117713
2.47	0.102602	0.0723243	-0.0870188	0.083416	0.117547	0.12132
1.52	-0.107885	-0.185036	-0.202871	-0.0438028	-0.0884837	0.00819683
1.5	-0.348846	-0.262578	-0.419543	-0.205452	-0.244165	-0.198205
1.19	0.0115815	0.0119738	-0.0168485	0.147092	0.0846701	0.146773
2.58	-0.103679	0.0119505	-0.199321	-0.0664503	-0.143038	0.0749361
2.25	-0.14698	-0.0994023	-0.308639	-0.19857	-0.246125	-0.129162
2.07	-0.0978733	-0.0599451	-0.232479	0.00821275	-0.0454193	-0.0643353
1.82	0.0323931	0.0110229	-0.138719	0.0871236	-0.000662498	0.110337
2.16	0.214757	0.285624	0.173235	0.358144	0.313146	0.354663
2.38	-0.160263	-0.228828	-0.390955	-0.159749	-0.217174	-0.0491807
1.73	0.0754111	0.12049	-0.078781	0.227691	0.0771415	0.104389
2.8	0.196721	0.163357	0.0591077	0.205678	0.127403	0.271175
0.88	-0.197012	-0.196403	-0.412451	-0.154213	-0.272924	-0.165605
2.33	-0.0147255	-0.00187069	-0.162974	0.0128232	-0.0423303	0.0182768
2.53	-0.0977724	-0.0662856	-0.166445	-0.019499	-0.162336	-0.0405935
2.24	-0.208198	-0.172153	-0.347742	-0.149303	-0.250447	-0.0708891
1.98	-0.038846	0.0451742	-0.210363	0.120935	-0.0361532	0.0295359
3.7	-0.087465	-0.0276591	-0.162719	-0.0404647	-0.0779059	-0.0113928
2.72	-0.183615	-0.190759	-0.354462	-0.187224	-0.256691	-0.0857514
1.8	0.188259	0.16914	0.082621	0.1982	0.194123	0.265122
1.21	-0.225426	-0.10164	-0.360241	-0.171796	-0.340455	-0.0985831
1.7	0.0500439	0.0197255	-0.127395	0.0801366	0.0118213	0.0890513
2.66	0.130912	0.113912	-0.0125363	0.133864	0.0253536	0.190984
3.5	-0.0242513	0.0222225	-0.153525	0.110714	-0.0782541	0.0470972
1.12	-0.117131	-0.135831	-0.270414	-0.128296	-0.214812	-0.0615167
2.24	-0.083172	-0.091212	-0.169293	-0.00401743	-0.15968	-0.00476582
2.33	0.070629	0.109709	-0.0741326	0.166258	0.0170526	0.21273
1.69	-0.348562	-0.219818	-0.438599	-0.244462	-0.35474	-0.221355
2.0	-0.27986	-0.193203	-0.362068	-0.185478	-0.304994	-0.165934
1.97	-0.173834	-0.198296	-0.302809	-0.1558	-0.215282	0.00820208
2.16	-0.243649	-0.210095	-0.397627	-0.0760129	-0.284035	-0.115228
1.54	0.1189	0.116706	0.0219732	0.13759	0.142008	0.174118
1.71	-0.159428	-0.10738	-0.266092	-0.249301	-0.341354	-0.0868205
2.55	-0.232908	-0.131839	-0.292894	-0.131517	-0.224876	-0.0703761
1.6	0.105719	0.0601643	0.00836763	0.174416	0.049891	0.219508
1.86	-0.20902	-0.120885	-0.332494	-0.106829	-0.167305	-0.0743929
2.7	-0.11137	-0.148702	-0.255004	-0.032801	-0.107142	-0.0486681
1.48	-0.120194	-0.193102	-0.400261	-0.173913	-0.213046	0.102825
2.1	-0.0232861	0.00284472	-0.163866	-0.0490195	-0.128526	0.103641
1.67	0.00394458	0.0230087	-0.176284	0.0176001	-0.0262427	0.0671764
1.96	-0.0813736	-0.118097	-0.291393	-0.0602324	-0.174385	0.025804
1.8	-0.249783	-0.235317	-0.384969	-0.213254	-0.189831	-0.0603517
2.59	-0.0356705	-0.00161142	-0.159788	-0.106208	-0.0895852	0.0516518
1.79	-0.0691582	-0.0825062	-0.241304	-0.0143514	-0.0901696	0.017878
1.69	0.107549	0.0644278	0.000365636	0.235962	0.033098	0.184485
1.73	-0.14397	-0.134892	-0.338787	-0.109054	-0.146628	-0.0732384
1.48	-0.338013	-0.263029	-0.493363	-0.213516	-0.26049	-0.241325
1.64	0.0646453	-0.0273491	-0.172554	-0.0289442	0.00378738	0.143667
1.44	-0.0446166	-0.0222996	-0.282541	0.0226708	-0.155131	0.00303029
1.28	-0.0256073	-0.0376325	-0.135577	0.0435813	-0.146107	0.0674294
0.86	-0.043385	0.015822	-0.203747	0.0475656	-0.0396079	0.0751645
1.8	0.187615	0.211456	0.0436079	0.244079	0.132463	0.293999
1.27	-0.374439	-0.332639	-0.462916	-0.25091	-0.244327	-0.211018
2.28	0.133702	0.125075	-0.0254003	0.0234057	0.0784913	0.175518
2.78	-0.233132	-0.207661	-0.322837	-0.21636	-0.223948	-0.138943
3.1	-0.181455	-0.138821	-0.255228	-0.135463	-0.234742	-0.131366
2.84	-0.138198	-0.122689	-0.33966	-0.0889524	-0.187826	-0.116828
1.41	-0.249408	-0.214281	-0.395047	-0.147526	-0.258522	-0.14763
1.9	0.0291605	-0.01269	-0.0509453	0.049217	-0.0065779	0.031799
2.14	0.0486911	-0.016807	-0.0228943	0.00944227	-0.0481904	0.117406
1.9	-0.185341	-0.168246	-0.308204	-0.0305127	-0.192588	-0.0585919
2.27	0.0273249	0.0688858	-0.0513796	0.0483088	0.0224266	0.0919135
2.3	-0.210843	-0.229707	-0.360234	-0.193873	-0.227375	-0.124109
0.99	0.0155998	0.0564265	-0.220889	0.0850907	-0.0158287	0.103079
1.93	-0.13038	-0.193374	-0.28573	-0.146041	-0.187139	-0.0396823
3.5	-0.0852187	-0.105461	-0.17446	-0.0600705	-0.191867	0.0532032
2.55	-0.121316	-0.0978846	-0.176309	-0.180157	-0.173028	-0.055178
2.2	-0.2727	-0.256527	-0.495136	-0.275807	-0.354765	-0.203767
2.18	-0.0405283	-0.0320499	-0.162696	-0.00384552	-0.0782	0.124525
1.43	-0.15813	-0.143483	-0.268714	-0.0755583	-0.175905	-0.0243301
6.56	0.279982	0.208713	-0.00730559	0.223605	0.123186	0.334328
2.01	-0.118772	-0.130669	-0.293071	-0.14681	-0.236265	-0.0525461
1.92	-0.0131226	-0.00640181	-0.199502	0.00110679	-0.0875859	0.100566
2.21	-0.0932532	-0.0373232	-0.175438	-0.00966946	-0.0958193	-0.0245635
1.17	0.0674008	-0.0041583	-0.208556	-0.0341244	-0.105381	0.0744958
1.43	-0.0137778	-0.0418074	-0.210588	0.0332958	-0.0541456	0.0354518
3.09	-0.266156	-0.199637	-0.443157	-0.202064	-0.267882	-0.145427
2.86	0.0307205	0.0890029	-0.128999	0.00383833	-0.000983446	0.0934986
1.44	0.0566943	0.096384	-0.117385	0.137206	0.0689457	0.0956393
2.54	-0.0205502	-0.00919201	-0.060728	0.0131782	-0.0483566	0.00374788
1.72	-0.0888353	-0.067348	-0.287751	-0.0842958	-0.0437569	0.0370011
2.76	0.0422984	-0.0148246	-0.119959	0.0920289	-0.043513	0.146701
2.7	-0.230975	-0.195424	-0.37925	-0.204193	-0.291662	-0.209109
2.12	-0.105078	-0.0899005	-0.274174	-0.056257	-0.154748	-0.00877056
1.69	-0.226414	-0.200855	-0.427615	-0.153562	-0.244765	-0.0936135
2.21	-0.092782	-0.0177946	-0.218846	-0.0396991	-0.111438	-0.0198637
1.52	-0.182476	-0.204774	-0.287658	-0.16519	-0.205623	-0.120578
3.05	0.06369	0.0904871	-0.047705	0.0934099	0.0322821	0.184726
4.14	-0.158957	-0.0942441	-0.301357	-0.176684	-0.159955	0.0220711
1.49	0.0286608	0.151544	-0.0728857	0.116433	0.0158994	0.123272
2.42	-0.00288335	0.057538	-0.214481	-0.0144331	0.00498272	0.0947135
2.02	0.16778	0.157766	0.0418926	0.213714	0.0715652	0.29664
3.08	0.0183526	0.0577505	-0.0385392	0.0854328	-0.0477559	0.0626096
1.75	-0.30803	-0.201902	-0.420544	-0.225542	-0.340991	-0.197793
1.14	-0.152386	-0.133818	-0.380806	-0.189594	-0.210547	-0.0946718
1.96	0.0664382	0.0462313	-0.147911	0.0853561	-0.0268966	0.144295
2.58	0.10936	0.0639612	-0.0564381	0.0935691	0.0674491	0.130186
1.53	0.0494727	0.119099	-0.0497608	0.0631027	0.103328	0.129062
1.63	0.0633652	0.0652881	-0.0713474	0.0486322	0.00862057	0.143938
2.07	-0.145111	-0.131586	-0.268333	-0.160754	-0.142249	-0.128831
2.02	-0.00316762	-0.00776119	-0.18285	-0.0362324	-0.0963817	-0.00778275
0.85	-0.239739	-0.221972	-0.356189	-0.120568	-0.217387	-0.0983698
2.21	-0.299358	-0.24111	-0.376494	-0.294268	-0.291256	-0.180922
1.59	-0.238966	-0.149985	-0.371333	-0.203846	-0.23117	-0.134328
1.76	-0.177299	-0.127881	-0.251265	-0.0525309	-0.123304	-0.140157
1.8	-0.210615	-0.263933	-0.459485	-0.206439	-0.256017	-0.152616
4.47	-0.10811	-0.16608	-0.2186	-0.040592	-0.191337	-0.0553678
2.27	0.0235509	0.0284955	-0.171877	0.0854412	-0.0819958	0.130993
1.4	0.0479049	0.176614	-0.0149899	0.237166	0.0333755	0.207497
1.7	0.228287	0.192006	0.0799782	0.219903	0.125106	0.261349
1.96	-0.194456	-0.223268	-0.347493	-0.149899	-0.248147	-0.112763
2.15	0.041831	0.0696148	-0.146359	0.0762495	-0.0550216	0.135096
1.91	-0.0451858	-0.0633777	-0.193617	-0.0579962	-0.105945	0.0480556
2.73	-0.0368288	-0.0161866	-0.267618	-0.0553823	-0.13029	0.0786105
2.4	-0.0818959	-0.123233	-0.146133	-0.0766888	-0.140479	0.00648507
1.54	-0.0713564	0.0305528	-0.129448	0.056812	-0.0501513	0.046517
1.6	-0.0930897	-0.0811817	-0.295818	-0.0250062	-0.164109	0.0168443
3.41	0.0432351	0.0597328	-0.142373	0.0309561	-0.0280003	0.0432899
1.72	0.110814	0.170778	0.0242334	0.175376	0.141813	0.154036
2.02	-0.0717918	0.0169637	-0.137051	-0.0507321	-0.0766018	0.0303362
3.1	0.0407253	0.0888305	-0.0915554	0.113561	0.0270867	0.132069
1.5	-0.0966171	0.00139381	-0.220986	-0.00544581	-0.162236	-0.0871512
2.72	-0.0898358	-0.0778531	-0.247318	-0.0655917	-0.0805218	0.0141912
2.57	-0.00195314	0.0455967	-0.127633	0.0947983	0.030872	0.0969665
2.5	-0.202227	-0.191124	-0.376402	-0.203719	-0.254516	-0.0942957
2.4	0.169947	0.223545	0.00692844	0.243993	0.132343	0.236452
3.47	-0.171792	-0.107466	-0.226239	-0.0572026	-0.0980192	-0.00459808
2.86	-0.179539	-0.104211	-0.275997	-0.105443	-0.211979	-0.0781913
2.54	0.161019	0.210346	-0.0280858	0.229029	0.136767	0.206894
1.63	-0.0448265	0.00419167	-0.0497744	-0.00385728	-0.117229	-0.00587627
1.83	-0.0548284	-0.0301449	-0.132056	-0.0597692	-0.0866505	-0.0215905
1.74	0.0781559	-0.0247169	-0.118499	0.0687677	-0.0944467	0.109486
2.09	-0.0318454	-0.0228171	-0.18818	-0.035562	-0.0839161	-0.063681
1.83	-0.270658	-0.214082	-0.537537	-0.300188	-0.299381	-0.27717
1.71	-0.253082	-0.201472	-0.399283	-0.233938	-0.299189	-0.157459
1.7	-0.167894	-0.183973	-0.358034	-0.201707	-0.219053	-0.170791
1.44	-0.113189	-0.0939596	-0.176792	-0.00458045	-0.0632206	-0.0816839
2.8	0.102036	0.065895	-0.164586	0.0503163	-0.00179265	0.113892
2.41	-0.129458	-0.151821	-0.333121	-0.113812	-0.167059	0.00457809
2.21	-0.0533379	-0.0123612	-0.148928	0.0345037	-0.054187	0.0731776
2.23	-0.115499	-0.0847586	-0.245784	-0.0990523	-0.142867	-0.0855525
2.0	-0.131024	-0.133851	-0.340755	-0.130787	-0.246029	-0.0303765
1.9	-0.215	-0.186731	-0.325826	-0.120225	-0.235714	-0.150128
2.3	0.0415607	0.0560518	-0.107559	0.0660425	-0.0565108	0.181539
1.4	-0.0805694	-0.131076	-0.322952	-0.0861258	-0.140941	-0.0370571
1.5	-0.197373	-0.15205	-0.233816	-0.132062	-0.130446	0.0272919
2.91	-0.123167	-0.0698674	-0.250805	-0.0390086	-0.0772327	0.0106186
2.69	-0.141749	-0.133954	-0.2387	-0.123622	-0.192751	-0.0396569
1.52	-0.109588	-0.110711	-0.305537	0.018619	-0.0936005	-0.00614214
1.91	-0.124225	-0.0449707	-0.319443	-0.0758344	-0.142565	0.0223112
1.85	-0.0383852	-0.0332536	-0.110143	-0.0306715	-0.0966133	0.0417744
1.51	-0.213402	-0.137248	-0.22346	-0.0543263	-0.145773	-0.0170714
2.33	-0.0455729	-0.0975519	-0.318242	-0.109885	-0.166445	-0.0897808
1.19	0.0534758	0.0121517	-0.14049	0.0123328	-0.000589657	0.127488
2.87	-0.122935	-0.1026	-0.223571	-0.0656912	-0.16345	0.00516892
2.91	-0.22661	-0.132977	-0.352226	-0.152941	-0.277676	-0.0654654
1.12	-0.0524038	-0.0171827	-0.191375	0.0678691	-0.114434	0.0812116
1.5	-0.165499	-0.156302	-0.331895	-0.142545	-0.231216	-0.119373
2.0	-0.178482	-0.162941	-0.434483	-0.145836	-0.247152	-0.147543
3.46	-0.0781341	-0.00941707	-0.134768	0.0334262	-0.0917112	0.0141631
1.51	-0.101662	-0.013082	-0.165796	-0.0287828	-0.0527072	0.104968
1.87	-0.237059	-0.208068	-0.264095	-0.188296	-0.290454	-0.149084
2.51	0.14866	0.152918	0.0610794	0.170352	0.0753925	0.260526
1.96	-0.0581558	-0.0522679	-0.22241	0.0582183	-0.0124995	0.103665
1.12	-0.0880071	-0.0704875	-0.211358	-0.152219	-0.137654	0.0228248
1.56	-0.0553697	-0.0755801	-0.255942	-0.0805371	-0.093329	0.00209856
1.66	-0.148933	-0.125386	-0.283964	-0.0888597	-0.168714	-0.0602026
2.1	-0.115161	-0.0835604	-0.148219	-0.129476	-0.157393	-0.0673037
1.59	-0.231944	-0.208502	-0.416237	-0.163873	-0.210263	-0.131264
2.3	-0.198416	-0.154576	-0.298267	-0.174858	-0.202368	-0.130225
3.37	-0.392609	-0.388976	-0.575271	-0.385097	-0.44507	-0.304532
3.03	-0.145451	-0.0787252	-0.303161	-0.192933	-0.187974	-0.0115206
1.59	0.0926949	0.0679851	-0.0880598	0.115415	0.0276002	0.167227
2.55	-0.0114381	-0.0588167	-0.231785	-0.0392599	-0.064025	0.115253
2.09	-0.297616	-0.244284	-0.339324	-0.19825	-0.262917	-0.13622
1.1	0.138377	0.0847151	-0.10297	0.136213	0.115292	0.219808
2.88	-0.0562917	0.0659394	-0.215244	0.0337266	0.0116153	0.0297971
1.85	-0.161412	-0.110576	-0.328323	-0.10759	-0.20676	-0.047165
1.87	-0.276729	-0.141182	-0.33846	-0.192294	-0.244477	-0.185052
3.32	0.123231	0.0749032	0.0202902	0.115236	0.111497	0.190482
1.73	-0.0443676	-0.0599894	-0.215651	-0.108992	-0.151343	0.0242338
0.96	-0.250271	-0.208117	-0.408199	-0.150389	-0.260735	-0.177671
1.31	0.00974726	0.00510164	-0.176875	-0.00535481	-0.0267372	0.0868991
2.13	-0.228311	-0.233197	-0.36252	-0.311066	-0.308467	-0.162819
