"rsq1","rsq2","var1","var2","var_diff","r2_based_p","r2_based_p_one_tail","mean_diff","upper_diff","lower_diff","p.nested","p.nonnested","p.LRT","Phenotype","Tissue"
0.0748838061100791,0.0700351080269738,0.000228009390424923,0.000215574294326973,1.20561185304135e-05,0.162582900411068,0.0812914502055338,0.00484869808310531,0.0116541947546523,-0.00195679858844164,0.0186658813032153,0.162582900411068,0.0150802855871541,"INI20030780","BLOOD"
0.0761341431056028,0.0700351080269738,0.000231168077237669,0.000215574294326973,2.12272970607684e-05,0.1855781788661,0.0927890894330498,0.00609903507862902,0.0151293608971501,-0.00293129073989203,0.00825752926433669,0.1855781788661,0.00639551439218535,"INI20030780","LIVER"
0.0701279391763297,0.0700351080269738,0.000215815157445001,0.000215574294326973,2.14157047039859e-05,0.983995633859573,0.491997816929786,9.28311493559181e-05,0.00916314377852324,-0.0089774814798114,0.746005016813186,0.983995633859573,0.736973313865565,"INI20030780","LUNG"
0.0734129078142986,0.0700351080269738,0.000224268381249652,0.000215574294326973,2.20371940503865e-05,0.471807434747287,0.235903717373643,0.00337779978732479,0.0125787825970014,-0.00582318302235183,0.049959113768399,0.471807434747287,0.0425841277552436,"INI20030780","KIDNEY"
0.0758348173324905,0.0700351080269738,0.000230413684435011,0.000215574294326973,1.41715350756118e-05,0.123407356472586,0.0617036782362929,0.0057997093055167,0.0131781487845983,-0.00157873017356491,0.0100255181936017,0.123407356472586,0.00784162626858566,"INI20030780","all"
