"rsq1","rsq2","var1","var2","var_diff","r2_based_p","r2_based_p_one_tail","mean_diff","upper_diff","lower_diff","p.nested","p.nonnested","p.LRT","Phenotype","Tissue"
0.0135424110857654,0.0144670167767118,4.79563122472586e-05,5.10314142903646e-05,3.77334072685776e-06,0.634084842662184,0.317042421331092,-0.000924605690946398,0.00288271170274391,-0.00473192308463671,1,0.634084842662184,1,"INI50030700","BLOOD"
0.0153724816676953,0.0144670167767118,5.40314353951494e-05,5.10314142903646e-05,6.672249508683e-06,0.72593475192366,0.36296737596183,0.000905464890983454,0.00596828166749795,-0.00415735188553104,0.310473797634421,0.72593475192366,0.307275821967437,"INI50030700","LIVER"
0.0152880686690524,0.0144670167767118,5.37522322828239e-05,5.10314142903646e-05,6.71560338928946e-06,0.751371608808928,0.375685804404464,0.000821051892340609,0.00590029021912686,-0.00425818643444564,0.334187281132522,0.751371608808928,0.330960951854876,"INI50030700","LUNG"
0.0178986932029108,0.0144670167767118,6.23417567920168e-05,5.10314142903646e-05,7.60605418463353e-06,0.213387565948996,0.106693782974498,0.00343167642619901,0.00883717527049526,-0.00197382241809725,0.0477612222548981,0.213387565948996,0.0467174130939026,"INI50030700","KIDNEY"
0.0128750853655599,0.0144670167767118,4.57295538174862e-05,5.10314142903646e-05,3.70875114957816e-06,0.408447517620438,0.204223758810219,-0.00159193141115189,0.00218265974766511,-0.00536652256996889,1,0.408447517620438,1,"INI50030700","all"
